username,transaction_type,amount,category,description,place,date
valerie.reynolds,card,650.98,Shopping,Household items,Department Store,2024-10-26
valerie.reynolds,cash,15.34,Entertainment,Digital purchase,Bar,2022-08-07
valerie.reynolds,cash,55.7,Bills,Internet bill,TV Provider,2025-02-27
valerie.reynolds,card,138.12,Food,Home cooking,Restaurant,2021-03-08
valerie.reynolds,cash,235.52,Entertainment,Theater play,Cinema,2023-11-24
valerie.reynolds,cash,312.66,Health,Dental check,Hospital,2021-12-14
valerie.reynolds,card,8.45,Coffee,Specialty coffee,Office Cafe,2024-06-23
valerie.reynolds,card,3.48,Transport,Long distance travel,BP,2025-06-27
valerie.reynolds,card,129.73,Transport,Long distance travel,Train Station,2025-09-20
valerie.reynolds,card,14.59,Food,Meal prep,Spar,2020-06-28
valerie.reynolds,cash,76.51,Entertainment,Concert ticket,Sports Arena,2021-05-11
valerie.reynolds,cash,265.7,Health,Health consultation,Dental Clinic,2021-05-22
valerie.reynolds,cash,249.5,Health,Medical care,Pharmacy,2020-04-14
valerie.reynolds,card,867.32,Shopping,Fashion items,Accessory Shop,2020-12-18
valerie.reynolds,card,23.65,Transport,Vehicle rental,Shell,2023-03-11
valerie.reynolds,cash,4.71,Coffee,Takeaway coffee,Espresso Bar,2023-01-18
valerie.reynolds,card,6.37,Coffee,Afternoon coffee,Specialty Coffee,2020-07-04
valerie.reynolds,card,109.3,Health,Emergency visit,Medical Center,2025-06-24
valerie.reynolds,card,52.62,Transport,Metro ticket,Airport Transport,2023-08-28
valerie.reynolds,card,80.35,Food,Bulk food,Street Food,2022-05-28
valerie.reynolds,card,135.51,Bills,Streaming subscription,Cloud Service,2024-04-25
valerie.reynolds,cash,4.6,Coffee,Cappuccino,Cafe Bar,2021-11-03
valerie.reynolds,cash,166.18,Entertainment,Sports event,Streaming Platform,2025-08-24
valerie.reynolds,card,30.67,Transport,Metro ticket,Bolt,2024-05-02
valerie.reynolds,card,102.11,Entertainment,Festival ticket,Streaming Platform,2020-09-11
valerie.reynolds,cash,176.68,Entertainment,Arcade games,Subscription Service,2020-08-20
valerie.reynolds,card,398.68,Health,Dental check,Dental Clinic,2024-04-01
valerie.reynolds,card,355.15,Health,Vaccination,Mental Health Clinic,2023-01-15
valerie.reynolds,cash,7.31,Coffee,Flat white,Neighborhood Cafe,2023-09-14
valerie.reynolds,card,1147.68,Shopping,Shoes,Discount Store,2024-04-26
valerie.reynolds,cash,7.24,Coffee,Flat white,Coffee Corner,2025-02-05
valerie.reynolds,card,316.68,Shopping,Online order,Shoe Store,2020-04-04
valerie.reynolds,cash,279.55,Health,Medical tests,Dermatology Clinic,2025-08-30
valerie.reynolds,card,294.29,Bills,Internet bill,Heating Provider,2024-09-15
valerie.reynolds,cash,14.12,Entertainment,Concert ticket,Arcade,2025-03-24
valerie.reynolds,cash,298.48,Health,Emergency visit,Health Shop,2020-03-15
valerie.reynolds,cash,3.61,Coffee,Double espresso,Morning Cafe,2025-05-21
valerie.reynolds,card,39.9,Food,Dinner,Local Market,2021-09-04
valerie.reynolds,card,64.82,Transport,Car wash,Bike Rental,2021-09-04
valerie.reynolds,card,189.27,Bills,Insurance payment,Cloud Service,2021-01-29
valerie.reynolds,card,245.92,Health,Follow-up visit,Medical Center,2024-05-01
valerie.reynolds,cash,7.9,Coffee,Strong coffee,Work Cafe,2021-09-18
valerie.reynolds,card,278.2,Bills,Service charge,Telecom Provider,2025-12-12
valerie.reynolds,cash,165.98,Food,Organic food,Pizzeria,2024-04-12
valerie.reynolds,card,423.73,Shopping,Computer equipment,Outlet Store,2022-08-27
valerie.reynolds,card,235.16,Entertainment,Leisure activity,Escape Room,2020-06-07
valerie.reynolds,card,140.77,Food,Groceries,Supermarket,2025-11-10
valerie.reynolds,cash,2.22,Coffee,Black coffee,University Cafe,2025-08-04
valerie.reynolds,card,346.16,Bills,Renewal fee,Telecom Provider,2022-02-25
valerie.reynolds,cash,3.55,Coffee,Coffee to go,Local Coffee Shop,2020-06-09
valerie.reynolds,cash,11.2,Health,Health consultation,Hospital,2023-10-13
valerie.reynolds,cash,1127.41,Shopping,Accessories,Fashion Boutique,2022-06-13
valerie.reynolds,cash,138.81,Entertainment,Museum entry,Arcade,2020-03-31
valerie.reynolds,card,10.49,Entertainment,Theater play,Subscription Service,2021-11-15
valerie.reynolds,cash,32.48,Health,Follow-up visit,Orthopedic Clinic,2021-03-14
valerie.reynolds,cash,131.56,Transport,Ride sharing,Scooter Rental,2025-12-30
valerie.reynolds,cash,49.99,Transport,Fuel,Car Wash,2021-11-25
valerie.reynolds,card,30.0,Health,Routine check,Hospital,2020-01-31
valerie.reynolds,card,99.88,Bills,Gas bill,TV Provider,2022-07-24
valerie.reynolds,cash,149.92,Food,Takeaway,Spar,2025-02-04
valerie.reynolds,card,61.83,Entertainment,Bowling,Festival,2020-07-29
valerie.reynolds,cash,8.85,Entertainment,Escape room,Music Club,2023-08-26
valerie.reynolds,card,2.27,Coffee,Afternoon coffee,Espresso Bar,2020-06-06
valerie.reynolds,card,319.92,Bills,Annual fee,Gas Provider,2022-09-03
valerie.reynolds,card,117.08,Transport,Taxi ride,BP,2020-06-06
valerie.reynolds,cash,347.74,Shopping,Personal items,Clothing Store,2021-04-20
valerie.reynolds,cash,59.21,Entertainment,Evening entertainment,Event Venue,2023-11-21
valerie.reynolds,card,1013.29,Shopping,Toys,Jewelry Store,2020-07-04
valerie.reynolds,cash,2.23,Coffee,Cold brew,Work Cafe,2022-05-10
valerie.reynolds,card,1126.49,Shopping,Decorations,Sports Store,2025-09-08
valerie.reynolds,cash,816.51,Shopping,Furniture,Mobile Shop,2023-03-29
valerie.reynolds,card,114.2,Bills,Annual fee,Internet Provider,2020-04-19
valerie.reynolds,cash,286.48,Health,Medical exam,Medical Store,2025-08-20
valerie.reynolds,cash,192.7,Health,Emergency visit,Medical Center,2021-07-02
valerie.reynolds,card,7.49,Coffee,Espresso,Coffee Corner,2024-12-22
valerie.reynolds,cash,96.34,Food,Snack,Pizzeria,2021-11-11
valerie.reynolds,cash,245.3,Entertainment,Entertainment fee,Concert Hall,2023-07-17
valerie.reynolds,cash,47.92,Food,Family meal,Canteen,2024-12-02
valerie.reynolds,cash,53.99,Bills,Adjustment charge,Gas Provider,2020-03-02
valerie.reynolds,cash,54.17,Health,Medical exam,Medical Store,2024-10-01
valerie.reynolds,cash,62.61,Bills,Annual fee,Mobile Operator,2021-11-07
valerie.reynolds,cash,176.03,Bills,Gas bill,Gas Provider,2021-11-30
valerie.reynolds,card,8.5,Coffee,Coffee to go,Train Station Cafe,2023-04-04
valerie.reynolds,card,8.81,Coffee,Takeaway coffee,Bakery Cafe,2023-02-08
valerie.reynolds,card,4.93,Coffee,Double espresso,Late Night Cafe,2021-08-19
valerie.reynolds,cash,68.29,Entertainment,Bowling,Arcade,2020-02-14
valerie.reynolds,card,851.62,Shopping,Shoes,Outlet Store,2021-11-04
valerie.reynolds,cash,156.93,Entertainment,Escape room,Online Platform,2022-06-01
valerie.reynolds,card,210.57,Bills,Monthly bill,Energy Provider,2025-10-29
valerie.reynolds,cash,131.65,Food,Meat purchase,Fast Food,2022-02-17
valerie.reynolds,card,59.15,Health,Doctor visit,Medical Store,2020-09-05
valerie.reynolds,card,199.04,Health,Specialist visit,Physiotherapy,2022-05-08
valerie.reynolds,card,134.52,Bills,Utility payment,Streaming Service,2024-10-17
valerie.reynolds,cash,3.44,Coffee,Iced coffee,Local Coffee Shop,2025-05-14
valerie.reynolds,card,106.45,Food,Meat purchase,Lidl,2022-10-20
valerie.reynolds,card,2.17,Coffee,Black coffee,Specialty Coffee,2023-07-31
valerie.reynolds,cash,1124.85,Shopping,Gifts,Accessory Shop,2024-02-08
valerie.reynolds,cash,275.94,Bills,TV subscription,Mobile Operator,2023-08-18
valerie.reynolds,card,224.4,Bills,Utility payment,Heating Provider,2022-06-06
valerie.reynolds,cash,1085.41,Shopping,Personal items,Discount Store,2023-02-04
valerie.reynolds,card,322.73,Bills,Service charge,Telecom Provider,2024-12-14
valerie.reynolds,cash,96.13,Health,Health supplies,Emergency Room,2020-02-12
valerie.reynolds,cash,129.12,Transport,Fuel,Bolt,2020-09-30
valerie.reynolds,card,3.52,Coffee,Espresso,Neighborhood Cafe,2021-05-06
valerie.reynolds,card,34.8,Food,Meal prep,Bakery,2023-09-28
valerie.reynolds,cash,110.15,Health,Vitamins,Medical Center,2023-07-11
valerie.reynolds,cash,205.46,Bills,Service charge,Water Utility,2023-12-22
valerie.reynolds,cash,389.66,Health,Emergency visit,Hospital,2025-03-23
valerie.reynolds,card,310.78,Health,Follow-up visit,Medical Store,2023-05-02
valerie.reynolds,card,55.09,Food,Breakfast,Food Truck,2020-03-21
valerie.reynolds,card,72.65,Food,Frozen food,Lidl,2020-03-26
valerie.reynolds,card,8.06,Coffee,Latte,Coffee Lounge,2022-02-10
valerie.reynolds,card,1160.8,Shopping,Toys,Tech Store,2022-12-23
valerie.reynolds,card,3.93,Coffee,Mocha,Hipster Cafe,2020-10-14
valerie.reynolds,cash,175.05,Food,Snack,Italian Restaurant,2025-07-04
valerie.reynolds,card,915.08,Shopping,New phone,Fashion Boutique,2025-04-01
valerie.reynolds,card,760.28,Shopping,Seasonal shopping,Gift Shop,2025-03-26
valerie.reynolds,card,50.27,Transport,Long distance travel,Highway Toll,2023-02-13
valerie.reynolds,cash,174.74,Entertainment,Online content,Gallery,2020-12-15
valerie.reynolds,cash,137.34,Food,Fresh vegetables,Fast Food,2025-07-27
valerie.reynolds,card,954.64,Shopping,Toys,Sports Store,2025-12-22
valerie.reynolds,card,13.54,Food,Lunch,Kaufland,2021-08-18
valerie.reynolds,card,130.91,Entertainment,Evening entertainment,Sports Arena,2020-01-11
valerie.reynolds,cash,4.94,Coffee,Double espresso,Downtown Cafe,2025-04-02
valerie.reynolds,cash,51.17,Transport,Car wash,Highway Toll,2024-04-02
valerie.reynolds,card,20.29,Shopping,Shoes,Furniture Store,2022-02-13
valerie.reynolds,card,136.98,Food,Breakfast,Butcher Shop,2022-01-28
valerie.reynolds,card,72.18,Entertainment,Entertainment fee,Subscription Service,2024-02-20
valerie.reynolds,cash,139.98,Food,Organic food,Carrefour,2021-11-21
valerie.reynolds,cash,582.73,Shopping,Shoes,Jewelry Store,2022-07-03
valerie.reynolds,card,2.75,Coffee,Espresso,Morning Cafe,2023-11-10
valerie.reynolds,cash,347.64,Bills,TV subscription,Utility Office,2023-03-16
valerie.reynolds,card,136.22,Entertainment,Entertainment fee,Night Club,2022-01-21
valerie.reynolds,card,108.48,Health,Lab analysis,Rehab Center,2020-05-01
valerie.reynolds,cash,125.29,Transport,Highway toll,Metro,2020-03-14
valerie.reynolds,cash,2.87,Coffee,Takeaway coffee,Hipster Cafe,2023-10-23
valerie.reynolds,cash,291.93,Bills,Gas bill,Insurance Office,2020-11-28
valerie.reynolds,card,111.11,Entertainment,Game purchase,Streaming Platform,2025-09-16
valerie.reynolds,cash,177.62,Food,Ready meals,Butcher Shop,2022-02-28
valerie.reynolds,card,3.92,Coffee,Coffee meeting,Hipster Cafe,2024-11-24
valerie.reynolds,card,4.6,Coffee,Morning coffee,Office Cafe,2025-07-24
valerie.reynolds,card,201.61,Health,Routine check,Dental Clinic,2023-11-07
valerie.reynolds,card,174.96,Bills,Utility payment,Electric Company,2022-09-04
valerie.reynolds,card,219.25,Shopping,Electronics,Bookstore,2021-02-05
valerie.reynolds,card,309.46,Health,Follow-up visit,Specialist Clinic,2023-12-03
valerie.reynolds,card,220.5,Health,Lab analysis,Orthopedic Clinic,2022-05-01
valerie.reynolds,card,1157.65,Shopping,Seasonal shopping,Jewelry Store,2025-02-02
valerie.reynolds,cash,6.66,Coffee,Morning coffee,Train Station Cafe,2020-10-14
valerie.reynolds,card,141.39,Food,Family meal,Italian Restaurant,2023-10-22
valerie.reynolds,cash,121.92,Bills,Gas bill,Hosting Provider,2024-06-27
valerie.reynolds,cash,2.49,Coffee,Americano,Specialty Coffee,2021-09-14
valerie.reynolds,cash,36.27,Food,Party food,Asian Restaurant,2025-11-19
valerie.reynolds,cash,60.51,Health,Follow-up visit,Specialist Clinic,2020-02-25
valerie.reynolds,cash,25.88,Transport,Fuel,Airport Transport,2021-07-10
valerie.reynolds,card,139.84,Health,Health supplies,Dermatology Clinic,2024-12-04
valerie.reynolds,card,40.41,Health,Vaccination,Physiotherapy,2022-11-25
valerie.reynolds,cash,214.3,Entertainment,Streaming subscription,Gallery,2025-09-03
valerie.reynolds,card,4.85,Coffee,Mocha,Coffee Lounge,2022-12-07
valerie.reynolds,cash,72.58,Entertainment,Theater play,Escape Room,2024-01-21
valerie.reynolds,card,31.64,Entertainment,Theater play,Theater,2025-07-09
valerie.reynolds,cash,2.78,Coffee,Strong coffee,Bakery Cafe,2025-01-13
valerie.reynolds,cash,38.45,Entertainment,Club entry,Online Platform,2025-01-25
valerie.reynolds,cash,59.43,Transport,Taxi ride,OMV,2023-09-17
valerie.reynolds,card,1113.02,Shopping,Seasonal shopping,Online Shop,2020-04-18
valerie.reynolds,cash,31.65,Entertainment,Concert ticket,Gaming Store,2024-11-12
valerie.reynolds,cash,4.03,Coffee,Strong coffee,Bakery Cafe,2024-09-30
valerie.reynolds,card,116.0,Health,Emergency visit,Emergency Room,2024-02-20
valerie.reynolds,cash,245.69,Bills,Maintenance fee,Internet Provider,2023-03-16
valerie.reynolds,card,71.42,Transport,Train ticket,Bike Rental,2022-06-09
valerie.reynolds,card,32.69,Transport,Monthly pass,Car Wash,2020-05-20
valerie.reynolds,card,129.55,Food,Meat purchase,Spar,2021-06-26
valerie.reynolds,card,48.26,Transport,Highway toll,Bolt,2022-05-06
valerie.reynolds,card,928.39,Shopping,Gifts,Electronics Store,2020-12-06
valerie.reynolds,cash,43.88,Entertainment,Sports event,Event Venue,2025-10-13
valerie.reynolds,card,130.93,Food,Party food,Canteen,2021-04-10
valerie.reynolds,cash,838.04,Shopping,Books,Shopping Mall,2024-06-28
valerie.reynolds,cash,248.31,Health,Lab analysis,Physiotherapy,2020-05-12
valerie.reynolds,cash,517.28,Shopping,Impulse buy,Fashion Boutique,2021-06-07
valerie.reynolds,card,92.25,Health,Health consultation,Laboratory,2020-04-17
valerie.reynolds,cash,136.03,Food,Home cooking,Fast Food,2025-03-15
valerie.reynolds,cash,1019.36,Shopping,Big purchase,Gift Shop,2023-03-29
valerie.reynolds,card,147.92,Entertainment,Movie ticket,Gaming Store,2020-05-06
valerie.reynolds,cash,243.37,Bills,Contract payment,TV Provider,2023-11-16
valerie.reynolds,card,820.4,Shopping,Electronics,Clothing Store,2020-10-16
valerie.reynolds,cash,462.38,Shopping,Books,Accessory Shop,2023-07-20
valerie.reynolds,card,393.6,Health,Vaccination,Optician,2025-05-20
valerie.reynolds,card,660.84,Shopping,Online order,Shoe Store,2025-06-01
valerie.reynolds,cash,40.46,Food,Fresh vegetables,Lidl,2022-10-09
valerie.reynolds,cash,13.72,Transport,Commute,BP,2023-02-15
valerie.reynolds,card,99.92,Entertainment,Online content,Sports Arena,2023-04-14
valerie.reynolds,card,395.15,Health,Health service,Emergency Room,2020-07-26
valerie.reynolds,card,138.1,Food,Breakfast,Butcher Shop,2024-05-13
valerie.reynolds,card,224.87,Health,Medication,Medical Store,2020-01-24
valerie.reynolds,cash,94.57,Health,Dental check,Medical Center,2024-02-28
valerie.reynolds,cash,17.46,Food,Ready meals,Canteen,2023-08-05
valerie.reynolds,card,1126.44,Shopping,Personal items,Online Shop,2022-12-21
valerie.reynolds,cash,56.85,Entertainment,Museum entry,Theater,2023-03-28
valerie.reynolds,cash,44.44,Food,Family meal,Asian Restaurant,2023-10-02
valerie.reynolds,cash,170.48,Entertainment,Weekend fun,Streaming Platform,2025-02-16
valerie.reynolds,card,1020.7,Shopping,Computer equipment,Toy Store,2025-03-07
valerie.reynolds,card,46.63,Food,Breakfast,Fish Market,2025-11-19
valerie.reynolds,card,101.62,Food,Party food,Aldi,2024-01-12
valerie.reynolds,cash,88.89,Food,Groceries,Burger Place,2025-09-20
valerie.reynolds,card,107.96,Food,Quick bite,Fast Food,2025-05-18
valerie.reynolds,card,68.19,Food,Party food,Asian Restaurant,2022-01-13
valerie.reynolds,card,154.59,Health,Medical care,Emergency Room,2024-12-16
valerie.reynolds,cash,214.49,Entertainment,Arcade games,Bar,2022-10-31
valerie.reynolds,cash,51.07,Food,Organic food,Fish Market,2024-09-27
valerie.reynolds,card,104.14,Entertainment,Night out,Bowling Alley,2021-12-25
valerie.reynolds,cash,99.86,Food,Dinner,Burger Place,2023-03-03
valerie.reynolds,card,763.09,Shopping,Big purchase,Fashion Boutique,2020-11-06
valerie.reynolds,cash,220.67,Entertainment,Bowling,Subscription Service,2025-06-17
valerie.reynolds,card,146.63,Health,Doctor visit,Wellness Center,2021-01-29
valerie.reynolds,card,322.0,Shopping,Personal items,Shoe Store,2022-06-16
valerie.reynolds,card,33.47,Transport,Taxi ride,Metro,2024-03-26
valerie.reynolds,card,7.04,Coffee,Quick coffee,Coffee Lounge,2022-06-29
valerie.reynolds,cash,46.29,Health,Prescription drugs,Hospital,2024-03-08
valerie.reynolds,card,157.37,Food,Organic food,Supermarket,2020-07-18
valerie.reynolds,cash,115.17,Entertainment,Streaming subscription,Arcade,2020-10-09
valerie.reynolds,card,783.07,Shopping,Household items,Fashion Boutique,2021-11-10
valerie.reynolds,cash,7.13,Transport,Train ticket,Train Station,2022-01-09
valerie.reynolds,card,2.53,Coffee,Sweet coffee,Local Coffee Shop,2022-01-03
valerie.reynolds,cash,59.96,Transport,Transport service,Car Wash,2022-04-13
valerie.reynolds,card,610.71,Shopping,New phone,Mobile Shop,2022-07-20
valerie.reynolds,card,65.63,Food,Family meal,Fast Food,2021-09-04
valerie.reynolds,cash,318.52,Health,Emergency visit,Wellness Center,2023-10-01
valerie.reynolds,cash,114.21,Bills,Water bill,Heating Provider,2021-04-13
valerie.reynolds,card,33.37,Entertainment,Game purchase,Subscription Service,2024-02-09
valerie.reynolds,cash,5.57,Food,Home cooking,Kaufland,2022-04-07
valerie.reynolds,cash,830.2,Shopping,Books,Sports Store,2021-05-12
valerie.reynolds,card,271.37,Health,Vaccination,Health Shop,2024-02-06
valerie.reynolds,card,2.99,Coffee,Specialty coffee,University Cafe,2024-12-08
valerie.reynolds,cash,73.31,Transport,Bike ride,BP,2023-10-21
valerie.reynolds,card,8.87,Coffee,Morning coffee,Coffee Corner,2024-10-27
valerie.reynolds,card,5.82,Coffee,Sweet coffee,Bakery Cafe,2021-12-08
valerie.reynolds,card,77.11,Transport,Transport service,Taxi,2020-09-30
valerie.reynolds,cash,14.37,Transport,Train ticket,Car Wash,2025-02-23
valerie.reynolds,cash,349.24,Health,Medical care,Emergency Room,2020-11-22
valerie.reynolds,card,115.87,Bills,Recurring payment,Streaming Service,2020-01-31
valerie.reynolds,card,137.56,Bills,Late fee,Utility Office,2021-05-16
valerie.reynolds,cash,62.85,Transport,Short trip,Car Rental,2025-04-10
valerie.reynolds,cash,242.82,Entertainment,Museum entry,Streaming Platform,2024-12-12
valerie.reynolds,cash,195.63,Health,Therapy session,Dental Clinic,2020-11-20
valerie.reynolds,cash,92.55,Transport,Highway toll,Public Transport,2021-03-23
valerie.reynolds,cash,9.12,Health,Medical care,Private Doctor,2021-09-19
valerie.reynolds,card,84.43,Health,Specialist visit,Orthopedic Clinic,2022-01-12
valerie.reynolds,card,228.54,Entertainment,Entertainment fee,Escape Room,2022-05-08
valerie.reynolds,card,6.33,Coffee,Double espresso,Train Station Cafe,2023-07-19
valerie.reynolds,card,202.76,Shopping,Big purchase,Online Shop,2020-06-23
valerie.reynolds,cash,248.24,Bills,Water bill,Streaming Service,2024-12-30
valerie.reynolds,card,63.45,Transport,Long distance travel,Bike Rental,2022-03-19
